GeneNames	Score
PRCP	3.00555059901329e-10
RNF183	3.00391411502228e-10
CELSR1	3.00096978431901e-10
TSPYL4	3.00001265248016e-10
LYSMD1	2.99923493171572e-10
CORO6	2.9990666250965e-10
TFPI2	2.99796126807734e-10
PKIB	2.99609884465648e-10
MYZAP	2.99362754110626e-10
PCDHA3	2.99209390566783e-10
SLC2A7	2.9911199241715e-10
FAM219A	2.98994210452036e-10
CCDC68	2.98929513850652e-10
OSBPL2	2.98668515271551e-10
GGN	2.98662200674791e-10
ZNF550	2.98387500805401e-10
IFNL1	2.98352758589422e-10
FOXR1	2.98010038670573e-10
ERMN	2.97935204730795e-10
ULBP2	2.9788945820269e-10
RMND5B	2.97729885085224e-10
TBC1D8	2.97588141879621e-10
DLX1	2.97433803746873e-10
AUH	2.97252670038802e-10
SNTG1	2.97235363481698e-10
MIR181A1	2.96827015968001e-10
MIR181A2	2.96827015968001e-10
MIR181B1	2.96827015968001e-10
MIR181B2	2.96827015968001e-10
MIR181C	2.96827015968001e-10
MIR181D	2.96827015968001e-10
NRBF2	2.96434841473778e-10
CHST10	2.96321371432503e-10
GPR27	2.96204157271302e-10
TRUB2	2.96074596374643e-10
FAM63A	2.95853030379505e-10
LYPD1	2.95758767926185e-10
OXTR	2.95607262515218e-10
GLT1D1	2.95338843548885e-10
ZNF197	2.95314190629057e-10
RNF165	2.95231945759956e-10
ANKMY2	2.95144216236148e-10
GATA5	2.95123885484888e-10
TMEM30A	2.9506529210384e-10
PRUNE2	2.94838914072706e-10
TMEM139	2.94816776550643e-10
TEF	2.94693579292378e-10
CCDC87	2.9466983074891e-10
FNDC1	2.94348643473936e-10
CORO2B	2.94323438652191e-10
TYW1	2.94125964501381e-10
FCRL6	2.94005742633841e-10
ZNF614	2.93943243872412e-10
SLC4A8	2.93851247944398e-10
FAM167B	2.93551557051571e-10
GPATCH3	2.93490070554329e-10
TMEM220	2.93446497414964e-10
SNX32	2.93442966377908e-10
CFHR3	2.93429358139104e-10
GSAP	2.9341844665941e-10
LINC01257	2.93410319680751e-10
LINC00671	2.93161918845432e-10
GOLIM4	2.9308948527369e-10
PPP1R7	2.92938287548996e-10
ARRDC1	2.92864381092438e-10
C5orf34	2.92616537386401e-10
AS3MT	2.92430466479465e-10
TAMM41	2.92330592171121e-10
SNX13	2.92019946097044e-10
KNOP1	2.92009079273907e-10
SH2D5	2.91752618090655e-10
NOC3L	2.91477179946765e-10
ZNF639	2.91429660781855e-10
BMP10	2.91060228370443e-10
SP140	2.9101094152178e-10
TMEM206	2.90973653080744e-10
C6orf47	2.90877027419029e-10
MAN1A1	2.90097716414802e-10
PCDHGA6	2.90040709934417e-10
KRT33A	2.89522236321999e-10
ZNF526	2.8942069339972e-10
STARD7	2.89276498115071e-10
PEX11B	2.8898596150132e-10
MYT1L	2.88792750544002e-10
ZC4H2	2.88699913891572e-10
MEF2B	2.88592503030394e-10
LRRC40	2.88267883693554e-10
BMP5	2.8824799019634e-10
TAS2R50	2.88193811385083e-10
NDUFAF4	2.8810094239353e-10
GPX6	2.87784834398686e-10
TMEM47	2.87663125115734e-10
PI16	2.87325724401221e-10
ZNF785	2.87265782885692e-10
APOBEC3F	2.86906945802243e-10
P2RY1	2.86758905027943e-10
PHOSPHO1	2.86689727056861e-10
GATB	2.86541452832442e-10
KRT24	2.86539059222436e-10
KRT27	2.86539059222436e-10
KRT32	2.86539059222436e-10
KRT34	2.86539059222436e-10
KRT39	2.86539059222436e-10
LOC100653049	2.86539059222436e-10
MRPL46	2.86294673584182e-10
CR1	2.86056914114971e-10
PHF13	2.8545355265379e-10
ATAD3B	2.85311676292387e-10
RNF13	2.84979272373104e-10
MPV17L2	2.84970656413325e-10
ZNF514	2.84858162983255e-10
NEBL	2.84853279207004e-10
CAPN7	2.8468025891495e-10
TRPM1	2.84498827214362e-10
TDRD6	2.84372148780363e-10
TULP2	2.84204488366394e-10
CD1B	2.84127633639068e-10
MRFAP1	2.84023001061387e-10
TPH2	2.83947986540802e-10
TMEM176B	2.83904419514574e-10
C17orf107	2.83836806682224e-10
SERPINA10	2.8377446187166e-10
C11orf63	2.83542769894327e-10
ACER3	2.83303826242877e-10
QSOX2	2.83153677310515e-10
MT1A	2.8314193150361e-10
FUT9	2.82549949278311e-10
ZC3H14	2.82527339062935e-10
CARNMT1	2.82236434711223e-10
ZNF839	2.82227440923473e-10
CAPN5	2.81849812830884e-10
MIR19A	2.81734888018605e-10
MXRA5	2.81632837790796e-10
SMPD2	2.81170672423558e-10
KDM1B	2.80763388969458e-10
TIGD7	2.80671620310067e-10
NUDCD1	2.80516398923394e-10
ADO	2.80356745280568e-10
RNF122	2.80287503266693e-10
XPO4	2.80158418255343e-10
DRD1	2.80128599127119e-10
KIAA1191	2.80104257058299e-10
KRT35	2.79855117124855e-10
NAT14	2.79675782451435e-10
GLIPR1	2.79672284926035e-10
RC3H1	2.79644660000991e-10
PACS2	2.79610352674375e-10
IFIT2	2.79547969018811e-10
PNPLA4	2.79531862817283e-10
PELO	2.79468027802845e-10
TPO	2.7926867262774e-10
PRR7	2.79219176130976e-10
TBCEL	2.79188434682301e-10
AZU1	2.78891489951565e-10
ANKRD13B	2.78863144106437e-10
SULT1A1	2.78825814542130e-10
ZNF18	2.78566238287872e-10
OSBP2	2.78319511679922e-10
GHSR	2.7827288631229e-10
MAGEE1	2.78121047230072e-10
SCML2	2.78121047230072e-10
PCDHB13	2.78091051649513e-10
ZNF224	2.77932718295462e-10
RPP25L	2.77557272789355e-10
CMTM3	2.77172730832976e-10
SYPL2	2.77050621529884e-10
CCDC34	2.77022236204582e-10
DISP1	2.7696570355667e-10
BOLA1	2.76528424251668e-10
MYL4	2.7626667314782e-10
SLC7A10	2.7597605936064e-10
HSD17B13	2.75866053916217e-10
TOX2	2.75840535531778e-10
INSM2	2.75716134241549e-10
MAGEA3	2.75654504219941e-10
ZFAND6	2.75615193071159e-10
PDLIM1	2.75474375812535e-10
BDH2	2.75473767805443e-10
CCDC58	2.75224091184113e-10
SLC25A40	2.74720130350193e-10
FAM86B3P	2.74701699167428e-10
DHRS3	2.74477823586001e-10
GPD2	2.74425456944887e-10
SULT1A4	2.74283116666812e-10
UBAP1	2.73936468450148e-10
RGPD8	2.73792861576433e-10
CCDC124	2.73756381078723e-10
NEU2	2.73747207709613e-10
PIGG	2.73726746222295e-10
EDEM1	2.73534462798511e-10
CDK5RAP3	2.73506096140275e-10
TMEM11	2.7331715510211e-10
CNRIP1	2.73205928018685e-10
CFHR5	2.73173754960638e-10
GLTPD2	2.73015267666413e-10
NUCB2	2.72765421093237e-10
ABCB10	2.72701704955027e-10
DNAH3	2.72481909335375e-10
LACE1	2.72397710022474e-10
SPACA6	2.72397710022474e-10
SPACA6P	2.72397710022474e-10
SOSTDC1	2.72270169439864e-10
MIR101-1	2.7225673072892e-10
MIR101-2	2.7225673072892e-10
DRP2	2.71997388305424e-10
COA1	2.71967304185921e-10
VAT1L	2.71907189318767e-10
C12orf50	2.71803172181614e-10
THYN1	2.71803172181614e-10
ZNF594	2.71803172181614e-10
AMN	2.71627138525464e-10
KCNK12	2.71554059811938e-10
EGR4	2.71539572793813e-10
KIAA0825	2.71306290252818e-10
PRSS8	2.71287723537363e-10
FAM117B	2.71165674475534e-10
ZNF432	2.71002334357736e-10
PPP4R1	2.70822031271753e-10
USP47	2.70497971483704e-10
RUFY4	2.70373918866673e-10
CDAN1	2.70312925044099e-10
SPDYE2	2.70173509426357e-10
BARHL1	2.70151311073702e-10
TM4SF19	2.69696569153944e-10
SLC6A11	2.69619060611375e-10
GZF1	2.69614826378807e-10
PAAF1	2.69563324698744e-10
EPX	2.69447462158141e-10
ULBP3	2.69381845402548e-10
ACMSD	2.69326734547022e-10
DNAL1	2.69265692742603e-10
MBD3L1	2.69258871699968e-10
C11orf96	2.69234725830153e-10
ZC3H3	2.68877444741274e-10
UQCRHL	2.68452282614157e-10
CLDN8	2.68211553741381e-10
ELOVL4	2.6816447816525e-10
ANGPTL8	2.68102111170626e-10
ACBD3	2.68047463430864e-10
DLK2	2.67759878935013e-10
DPEP3	2.67755144186543e-10
IL21R	2.67616851401802e-10
ADNP2	2.67384279948935e-10
LOC100506248	2.67326613323573e-10
CCR9	2.67070101926002e-10
GTF3A	2.66864674860561e-10
TBRG1	2.66654252630457e-10
RGPD1	2.66570121408023e-10
RGPD2	2.66570121408023e-10
LDHAL6A	2.66530936819469e-10
NANOS1	2.66460562713479e-10
MAGEB2	2.66145992135349e-10
ZNF749	2.66106278864049e-10
ISOC2	2.66062598015629e-10
P4HTM	2.66038071336443e-10
HEATR3	2.65874893730934e-10
DIS3L	2.65677327109978e-10
KCNK15	2.65504404398814e-10
RGPD4	2.65229878033877e-10
FEM1C	2.64648048657562e-10
RBM6	2.64589012056824e-10
ENTPD4	2.64245562314147e-10
PDZD8	2.64109107765608e-10
C11orf84	2.63846338271145e-10
FAM212B	2.6317291517646e-10
FBXL6	2.62967981024483e-10
ANO1	2.62860238775631e-10
P2RX2	2.62473977538833e-10
ARHGAP39	2.62297140982695e-10
XDH	2.61808181922055e-10
MGST1	2.61749445141924e-10
PAEP	2.61735062348459e-10
PPP1R15B	2.61626870000101e-10
ZNF326	2.6153134774374e-10
CD68	2.61260808093105e-10
COQ9	2.61228155797714e-10
SLC17A1	2.61126191681176e-10
APOC4	2.61039337003258e-10
FAM122A	2.60939701176544e-10
DSG3	2.60870106110437e-10
CETN1	2.60735558284744e-10
RUNDC3B	2.60641730555928e-10
SLC6A14	2.60393612464923e-10
OPRL1	2.60372256231999e-10
FAM198B	2.60240736621747e-10
UBFD1	2.60168621519602e-10
PTTG1IP	2.59811709536619e-10
AP5B1	2.59779828935313e-10
TEX33	2.59779429644276e-10
WISP1	2.5972759440937e-10
SHOX2	2.59639597828335e-10
SERP1	2.59178238466938e-10
CLDN15	2.59142897120794e-10
GPX5	2.59083558312625e-10
MIA	2.58967168610901e-10
TKFC	2.58721855672934e-10
LINC00152	2.58618949838244e-10
MIR4435-1HG	2.58618949838244e-10
MIR4435-2HG	2.58618949838244e-10
ONECUT3	2.58501236915554e-10
TBX20	2.58061998264511e-10
SLC11A2	2.58004825742615e-10
POSTN	2.57762538755814e-10
SPATA4	2.5718670182841e-10
FSD1	2.5708139898972e-10
OTOG	2.56963946655715e-10
UFL1	2.56705694936111e-10
PDHA2	2.56608891812865e-10
CENPV	2.56476530953957e-10
PRAME	2.5637844936404e-10
CC2D1B	2.56252011675162e-10
NAB1	2.56204681214758e-10
TBKBP1	2.56170382614391e-10
NEU3	2.56126059491929e-10
SUPT3H	2.56058731177374e-10
TDRD1	2.5601705215276e-10
CLDN6	2.56009598215246e-10
KBTBD12	2.55862311760311e-10
STC2	2.55611341177589e-10
PRODH2	2.55558469070819e-10
NDUFAF7	2.55373568903503e-10
CELF6	2.55236825034425e-10
C16orf87	2.5518555731741e-10
ITM2C	2.55003582300432e-10
PGK2	2.54939141803643e-10
WDR26	2.54920352676811e-10
STK24	2.54876996804908e-10
SLC28A2	2.54656543978841e-10
ANGPTL6	2.54239820038457e-10
FAAH2	2.54146596537866e-10
DMRTC1B	2.54076106520151e-10
SCT	2.5358630726692e-10
GRP	2.53540381890978e-10
LAIR2	2.53487108933983e-10
MRPS35	2.53332505046149e-10
SARDH	2.53244835713721e-10
OVOL1	2.53108366689529e-10
TSPAN1	2.53073058881737e-10
MAB21L1	2.52962004088661e-10
TIMMDC1	2.52687858973784e-10
ZNF519	2.52641978686148e-10
TCP10L	2.52599117660977e-10
UPRT	2.52485939299108e-10
HTR3E	2.52364379149796e-10
ESF1	2.52334207016448e-10
FAM53C	2.52256243213516e-10
LOC105369243	2.52242323739827e-10
N4BP2L2	2.52157399648555e-10
NEURL1B	2.52136276679422e-10
MATN4	2.51946550696268e-10
P2RY4	2.51853050044303e-10
MIDN	2.51719187517899e-10
FOXL2NB	2.51432351569917e-10
DKK4	2.51283713942615e-10
BRS3	2.5119883552306e-10
MYH13	2.51096441373112e-10
FAM180A	2.51057619963132e-10
KIF6	2.50976761316973e-10
PROK1	2.50902636047952e-10
SPIN1	2.50796718706593e-10
ZNF605	2.50558986806435e-10
PSG3	2.50545721247297e-10
FAM32A	2.50545215404944e-10
COX17	2.50282119588877e-10
CYP8B1	2.50202383707537e-10
TRIM6	2.50194725155486e-10
UNC13C	2.50108106832861e-10
PDRG1	2.4990117057781e-10
LMTK2	2.4947724627666e-10
MEGF6	2.49122587668902e-10
IL22RA2	2.48977365962387e-10
CD69	2.48961924807036e-10
TECTA	2.48811184918076e-10
SORCS1	2.48717394655685e-10
ZNF510	2.48673312095877e-10
CCDC178	2.48599018144675e-10
DCUN1D2	2.48445331924232e-10
SERPINA2	2.48368796265367e-10
KCTD20	2.4830660114875e-10
TCTEX1D4	2.4830660114875e-10
TMPRSS3	2.48148094785424e-10
DENND1A	2.4794153472721e-10
DENND1B	2.4794153472721e-10
WBP2	2.47856039396194e-10
USP50	2.47739155110085e-10
TMEM261	2.47738077382801e-10
MTCH1	2.47715880099504e-10
TTC9B	2.47715880099504e-10
PPP4R3B	2.47657303866598e-10
RFTN2	2.47652300560299e-10
DOC2B	2.47318577932574e-10
NFIL3	2.47057441033524e-10
EIF4E3	2.46896385012488e-10
ST6GALNAC1	2.46554064583145e-10
MDGA1	2.46499917329686e-10
SHISA2	2.46499917329686e-10
FAM149A	2.46303323287086e-10
JAKMIP2	2.4625611153298e-10
CCDC159	2.46217222649681e-10
C14orf2	2.46212378843238e-10
MIR146A	2.45990660026107e-10
HTRA3	2.45656663384818e-10
MUM1L1	2.45584472093354e-10
SP140L	2.45300826750292e-10
PSG2	2.45148740506503e-10
CTAG2	2.45105029878144e-10
LHFP	2.44977235269031e-10
CELA2A	2.44705742443642e-10
CCSER1	2.44683991281654e-10
DPF3	2.44654335725557e-10
TMEM246	2.43992214268648e-10
GPR1	2.43949525194108e-10
USP17L1	2.43790404071379e-10
USP17L10	2.43790404071379e-10
USP17L11	2.43790404071379e-10
USP17L12	2.43790404071379e-10
USP17L13	2.43790404071379e-10
USP17L17	2.43790404071379e-10
USP17L18	2.43790404071379e-10
USP17L19	2.43790404071379e-10
USP17L20	2.43790404071379e-10
USP17L21	2.43790404071379e-10
USP17L22	2.43790404071379e-10
USP17L24	2.43790404071379e-10
USP17L25	2.43790404071379e-10
USP17L26	2.43790404071379e-10
USP17L27	2.43790404071379e-10
USP17L28	2.43790404071379e-10
USP17L29	2.43790404071379e-10
USP17L3	2.43790404071379e-10
USP17L30	2.43790404071379e-10
USP17L4	2.43790404071379e-10
USP17L5	2.43790404071379e-10
USP17L8	2.43790404071379e-10
FAM3B	2.43656540179067e-10
BBX	2.4361405992919e-10
ZC3HAV1L	2.4361405992919e-10
CAMK2N2	2.4352441878811e-10
CECR5	2.43508697183236e-10
PCYOX1L	2.43355286992744e-10
TINAG	2.43206704477254e-10
TBC1D9B	2.43167671261862e-10
ZBED5	2.42982740207231e-10
SCAI	2.42744776238545e-10
KLHL8	2.42532452126221e-10
PHIP	2.42482786994412e-10
SLC2A9	2.42223020107162e-10
CERS4	2.42207318921811e-10
CERS5	2.42207318921811e-10
CERS6	2.42207318921811e-10
NUBPL	2.41794580270004e-10
CBARP	2.41368469513148e-10
ZFAND2B	2.41111710769236e-10
LOC102724788	2.40926180068667e-10
FREM1	2.40527964734284e-10
IFITM1	2.40440137014568e-10
TRIM7	2.40438449814249e-10
CIART	2.40400096301887e-10
TRHR	2.40100822669928e-10
NFE2L1	2.39796079506761e-10
ATMIN	2.39662828129021e-10
LINC00852	2.39662828129021e-10
TANC2	2.39662828129021e-10
PCNX4	2.39575947283029e-10
ZNF17	2.39476864050707e-10
C3orf62	2.39376727453687e-10
TM9SF1	2.39120725938626e-10
MVB12B	2.38816400593789e-10
ZFR	2.38751587431962e-10
SIRPD	2.38527440167072e-10
SHISA6	2.3848065615403e-10
CAPZA2	2.38242338463143e-10
ACPP	2.38131737117155e-10
CCDC50	2.37859229658223e-10
ENPP5	2.37679338058504e-10
LSM11	2.37516590086554e-10
C2orf73	2.37368480196423e-10
ACBD4	2.37285124138915e-10
MAGEF1	2.37191082112923e-10
TMEM120A	2.37027598879103e-10
C11orf70	2.36997306642746e-10
KIR2DL1	2.36920387307069e-10
C18orf32	2.36908347636973e-10
UBP1	2.36764835052737e-10
POM121L4P	2.36634681829085e-10
PARL	2.36618365347056e-10
SV2B	2.36328319409598e-10
NME8	2.36305161082538e-10
ZDHHC2	2.3628152830129e-10
HSPA1L	2.36274633260657e-10
JPH4	2.35860510850874e-10
XKR4	2.35836662407546e-10
NT5M	2.35813179342449e-10
CD180	2.35756698176078e-10
RNF208	2.35686275791176e-10
DDX51	2.3539325292163e-10
VNN2	2.35361139729902e-10
XRCC6BP1	2.35053617750905e-10
R3HDML	2.35050865668867e-10
CSRNP2	2.35000495125305e-10
GIMAP7	2.34875551975874e-10
USP29	2.3455739503625e-10
NEGR1	2.34498206275344e-10
KIAA1107	2.34192737003367e-10
VPS37D	2.34111200768912e-10
USP9Y	2.33980616678129e-10
TRPC2	2.3389450714914e-10
MT1H	2.33642526543318e-10
SLC11A1	2.33205537831494e-10
SERINC4	2.33194124576508e-10
SERINC5	2.33194124576508e-10
CLPS	2.32911550626073e-10
DENND3	2.32802342022111e-10
ORAI1	2.32579288892135e-10
PBX2	2.32563081403209e-10
BTNL9	2.32503622803941e-10
LIM2	2.3243498491721e-10
RAET1E	2.3238542055958e-10
C2orf50	2.32053788620911e-10
FAM212A	2.32022361342288e-10
SYS1	2.31953933392057e-10
MFSD3	2.31846658130652e-10
DEPDC1	2.3184319859036e-10
PANK4	2.3173677051795e-10
RIC1	2.31603621585333e-10
BTN3A1	2.31433364788002e-10
NBEAL1	2.31141750329377e-10
MIR29A	2.31121969651229e-10
MIR29B1	2.31121969651229e-10
MIR29B2	2.31121969651229e-10
MIR29C	2.31121969651229e-10
DBI	2.31076809623444e-10
CAPN9	2.30723703381149e-10
TAS2R30	2.3070603061934e-10
PTGER1	2.30605104738855e-10
ACYP2	2.30486081191436e-10
ZCRB1	2.30330061542124e-10
CCR8	2.3031583771089e-10
MUC17	2.30137892022628e-10
CCNO	2.29989777609086e-10
C4orf48	2.29801394502394e-10
PCDHB8	2.29799203242142e-10
COMMD3	2.2971549576551e-10
CYP4F22	2.29551537655984e-10
ZNF16	2.29327111258449e-10
POPDC2	2.29205332769488e-10
TCTA	2.28994104288811e-10
C8orf88	2.28857161949282e-10
GLT8D2	2.28604314309719e-10
UBE2DNL	2.28555585677537e-10
ZSCAN16	2.2813522443225e-10
CCL25	2.27757152858587e-10
C5orf22	2.27306501480253e-10
COQ3	2.27147505612249e-10
PIM3	2.2713749539819e-10
SHPK	2.2713749539819e-10
TMEM248	2.26652012880856e-10
CLIP2	2.26646281370539e-10
FAHD1	2.26556390583247e-10
AFM	2.26511644178242e-10
C19orf18	2.26507534068219e-10
IFT46	2.26475951401869e-10
IFT74	2.26475951401869e-10
C3orf36	2.26472560498038e-10
OPN1SW	2.26410944650261e-10
NPEPPS	2.26333191577331e-10
PRTFDC1	2.26000400905115e-10
HOXD11	2.25796843926151e-10
CNGA3	2.25677093737879e-10
CRLF2	2.25478304034878e-10
ZZEF1	2.25295743469359e-10
ZFYVE1	2.25121550601028e-10
MIR100	2.24945317293829e-10
MIR99A	2.24945317293829e-10
ELOVL3	2.24632620392367e-10
GAS2L2	2.24618809042883e-10
GJD4	2.24618809042883e-10
INSC	2.24618809042883e-10
SAPCD1	2.24618809042883e-10
TRMT12	2.24618809042883e-10
KIAA0232	2.24199994348755e-10
GABRE	2.24113212935618e-10
GABRG1	2.24113212935618e-10
ACOT6	2.24102134516051e-10
KMO	2.24101225099894e-10
C2CD4B	2.23761369309611e-10
TBC1D9	2.23658207636635e-10
ARHGEF33	2.2359233212064e-10
IL20RB	2.23461955461603e-10
ADGRL2	2.23448278915426e-10
PURB	2.23396167274566e-10
LELP1	2.23247364170039e-10
GALR1	2.23206168786593e-10
OSTC	2.23122594832187e-10
ADAM2	2.23070388881645e-10
MIR449A	2.23068711810555e-10
SLC16A8	2.23068562325648e-10
MLLT10	2.22899892156547e-10
CAPG	2.22684784736573e-10
EXOC3L2	2.22556107756089e-10
PSD3	2.22470096154936e-10
LOC155060	2.22460541555126e-10
STK33	2.22373530518071e-10
ADM5	2.22096553737596e-10
DPP9	2.21797998879542e-10
TERC	2.217343092353e-10
RALGAPA2	2.21704300050968e-10
ZHX3	2.21555035887674e-10
LGALS9B	2.21517314969346e-10
SOX8	2.21093538305681e-10
ZNF276	2.20916063814165e-10
FPGT	2.20887827176172e-10
RNF151	2.20749661493371e-10
HRH2	2.20598817430614e-10
RAB33A	2.2053439393568e-10
CT55	2.20523468202297e-10
LURAP1L	2.20437337983606e-10
C6orf106	2.20321561651502e-10
ZMYND12	2.2018052677319e-10
PDDC1	2.20085216665317e-10
AKAP3	2.19547662726222e-10
ECI1	2.19544357419755e-10
TNFSF12-TNFSF13	2.19460916460937e-10
ADD2	2.19449658230631e-10
SMCO1	2.19237714170963e-10
ZNF695	2.19073069891263e-10
LILRA4	2.1897421796974e-10
TCP11L1	2.1878156830111e-10
FUT3	2.18420262884592e-10
L1TD1	2.18351887002052e-10
TLR10	2.18326691184973e-10
TES	2.17896887290313e-10
CDKL2	2.17822496148962e-10
EXTL2	2.17749022912299e-10
FDX1L	2.17595178363071e-10
ELOVL2	2.17591209806641e-10
CRYBG3	2.17439694589465e-10
C2orf42	2.17328185190024e-10
GPR142	2.17057348558214e-10
DSCAM	2.17053049720595e-10
TSNAXIP1	2.16926077370675e-10
MTERF4	2.16848801484759e-10
MLNR	2.16829802282166e-10
CTSV	2.16743439394814e-10
JSRP1	2.16666473829584e-10
SMYD5	2.16432337538564e-10
DNAJC10	2.1641363802804e-10
DIO1	2.16275178080056e-10
H1FX	2.16255093808572e-10
FBXO3	2.1605382313557e-10
TMEM171	2.15860058762764e-10
MBNL3	2.15811886580279e-10
HYDIN	2.15739757046527e-10
GMPR	2.15689297743894e-10
PTGER4	2.15396847014064e-10
TNFRSF17	2.15356211836066e-10
FKBP15	2.1532064659428e-10
FSIP1	2.14977516029367e-10
PGM5	2.14882312804848e-10
KIR3DL2	2.14247201405896e-10
CCDC12	2.14096667496956e-10
FRMD1	2.14029160869936e-10
NDUFAF5	2.13979685277445e-10
GSKIP	2.13848131634989e-10
ZBTB5	2.13819226226091e-10
PIEZO1	2.13688394699307e-10
CPEB4	2.13602056829266e-10
SDSL	2.13596378900462e-10
CDH24	2.13451828184845e-10
POLR2J3	2.13373096930737e-10
MIR20A	2.13179012869592e-10
GOLGA8B	2.13143896644843e-10
HMGB3P1	2.13084189458617e-10
PDK3	2.12940788194087e-10
AGFG2	2.12749793706092e-10
AAMDC	2.1272135443247e-10
PLCL1	2.12575148686291e-10
PRR14	2.12495146544387e-10
PRR12	2.12381162466588e-10
ARL14	2.12140739627054e-10
TSSK2	2.12134525513277e-10
TANGO6	2.11875178466094e-10
MAMDC2	2.11835469014188e-10
OSCP1	2.11778261499481e-10
TSPAN15	2.11707178915542e-10
AATK	2.11706301832159e-10
GLOD4	2.11461034771805e-10
TMEM242	2.11338646432861e-10
SETD6	2.11158068690953e-10
DNAJC15	2.11136649188736e-10
PCBP3	2.11034836975014e-10
UNC5C	2.10960874700998e-10
CEACAM7	2.10900371733029e-10
HUNK	2.10814248807563e-10
ZDHHC1	2.10717243694534e-10
PPP1R21	2.10439455640086e-10
SLC22A6	2.09821152098374e-10
UBTD2	2.09817297966711e-10
AMTN	2.09816160372632e-10
ASNSD1	2.09806099541405e-10
RFX2	2.09633517131101e-10
LETMD1	2.09607411965176e-10
RMND5A	2.09381074853616e-10
TSKU	2.09371264674691e-10
SGPP2	2.09065845575057e-10
NXF5	2.09025374436552e-10
C15orf57	2.08986073461924e-10
GM2A	2.0889616541376e-10
TNFRSF8	2.08838530305132e-10
HIVEP2	2.08736138219485e-10
ANKIB1	2.0867726726513e-10
GPM6B	2.08652540793168e-10
TMCO3	2.08578662149311e-10
SLC39A3	2.08462329905219e-10
KIAA1324	2.08425525991783e-10
MS4A6A	2.08320815966688e-10
RBMS3	2.07981677872283e-10
KRTAP3-3	2.07861613129563e-10
ST3GAL4	2.07856976969096e-10
ERICH2	2.07479090783254e-10
ESYT1	2.07356151602484e-10
ARHGAP42	2.06841585560582e-10
FOLR2	2.06838548492317e-10
FAM174A	2.06831193571425e-10
GRPEL1	2.0678624591181e-10
ARHGEF38	2.06656812620423e-10
STMN4	2.0663980139011e-10
ZKSCAN3	2.06615924852294e-10
PCDHB6	2.06292385975393e-10
EPHX3	2.06244192176047e-10
TMEM119	2.06205703105814e-10
ZNF566	2.06141732105277e-10
NAT8	2.05968943805893e-10
CFHR4	2.05891580598455e-10
C11orf68	2.05746059353289e-10
TMEM183A	2.05625631585678e-10
ANKRD40	2.05597412725916e-10
ACBD6	2.05427275314549e-10
SYNM	2.05395774492922e-10
LRRC8D	2.0533208701527e-10
RIC8B	2.04654874067714e-10
CAPZB	2.04506199735639e-10
ANKRD42	2.04409767211283e-10
C9orf50	2.04409767211283e-10
CLMN	2.04409767211283e-10
GOLGA7	2.04409767211283e-10
KRCC1	2.04409767211283e-10
NAPEPLD	2.04409767211283e-10
SDR39U1	2.04409767211283e-10
TEFM	2.04409767211283e-10
TEX36	2.04409767211283e-10
ZDBF2	2.04409767211283e-10
RAB40B	2.04375920288807e-10
SDF2	2.04280761495607e-10
PLEKHB1	2.04245824597891e-10
PBX4	2.04242472428337e-10
ABCC10	2.04209980450051e-10
IMMP2L	2.04209980450051e-10
OTUD6B	2.03567399531259e-10
ATP6V1G3	2.0350613020757e-10
C12orf4	2.03340087956565e-10
HINT3	2.03309057280514e-10
YBEY	2.02940742288747e-10
PARD3B	2.02928272365854e-10
RAB3C	2.02801191123842e-10
SLITRK6	2.026362276408e-10
HES4	2.02599148942188e-10
UNC5D	2.02574257033895e-10
LILRA3	2.02549273290173e-10
NEK10	2.02508196762674e-10
DOCK5	2.02500718429849e-10
MRPS21	2.02298716129855e-10
MYO3A	2.02241608346579e-10
GTF2H2C	2.02082607106919e-10
MRPS33	2.01964024914492e-10
PDE7A	2.01835839105964e-10
PDE8A	2.01835839105964e-10
C1QTNF3	2.01782113983693e-10
FAM102A	2.01731732067687e-10
ZNF84	2.01591984573123e-10
APEH	2.01382404087334e-10
TBC1D25	2.01358946751034e-10
MYEF2	2.01322009771089e-10
GALNT13	2.01312695453169e-10
ZNF460	2.01293392023335e-10
ATP6V1C1	2.01162106553548e-10
SMIM14	2.00959441939247e-10
THEMIS2	2.00750356416565e-10
MAN2B2	2.00689126180819e-10
SECISBP2L	2.00638492185666e-10
FLT3LG	2.00601960451829e-10
DNAJB5	2.00369575683399e-10
OSR1	2.00321355525282e-10
NTNG2	2.00238231065122e-10
SNRK	1.99983825662951e-10
GJD3	1.99836557245058e-10
ASTN1	1.9977387241752e-10
IFITM2	1.99546089949783e-10
FAM217B	1.99535206691704e-10
COA4	1.99491763995511e-10
TMEM214	1.99298859193268e-10
SDR16C5	1.99182069817568e-10
TIMM22	1.99146628899799e-10
DDX4	1.99027893049984e-10
PRPSAP2	1.98952242498701e-10
FABP6	1.98681629626877e-10
ZNF609	1.98638189360308e-10
TIGD5	1.98460247249391e-10
TBC1D3B	1.98240934691935e-10
C1orf87	1.98019655259194e-10
FLYWCH2	1.97953457283109e-10
C4B_2	1.97713092406259e-10
MAP3K13	1.97677785839616e-10
SRD5A1	1.97609698480316e-10
ST3GAL2	1.97546349506154e-10
GSDMD	1.9727753886356e-10
CLDN10	1.97215150342103e-10
P2RX3	1.97205909281186e-10
P2RX5	1.97205909281186e-10
KIAA0087	1.97196894649363e-10
RETNLB	1.97167228653901e-10
