GeneNames	Score
B3GNT2	5.86523869406132e-10
HAS1	5.86206814416452e-10
ZBTB39	5.8587316940757e-10
ZFYVE20	5.84688791424206e-10
MARVELD1	5.84686210401535e-10
CCDC42	5.83874399360843e-10
RPH3AL	5.82959941505131e-10
KCTD8	5.81764536384971e-10
PPP1R11	5.7810909329589e-10
RELT	5.77492131859056e-10
LEPROT	5.77324904710274e-10
MIR330	5.76628488503952e-10
ROPN1L	5.76041569587765e-10
WDR53	5.75377733766212e-10
KIAA1551	5.74583333263594e-10
TBC1D3	5.74257646056254e-10
MRPL33	5.73494791953343e-10
SSX4	5.71757131088277e-10
C2orf42	5.70367777591934e-10
PLIN5	5.7015553480916e-10
NDNF	5.68872560631672e-10
TARBP1	5.68655053389204e-10
POLR2J2	5.6849661240277e-10
APOBEC2	5.68355278371825e-10
TBC1D3B	5.67943763541563e-10
ZNF860	5.67938985672709e-10
RSG1	5.66678656746429e-10
IVD	5.66394729433783e-10
POU5F1B	5.66034214182332e-10
SLC14A1	5.65967340275419e-10
WDR97	5.65652302198926e-10
MGC24125	5.65451060825345e-10
EML2	5.64737834571749e-10
SEC14L2	5.64708810927933e-10
MMP17	5.63203905368676e-10
MMP24	5.63203905368676e-10
ZNHIT2	5.62546295377845e-10
FAM120C	5.61680525327202e-10
GEMIN8P4	5.5974301550274e-10
TRMT2B	5.58594782760857e-10
NUDT11	5.57453504398791e-10
DEPDC1	5.57428651764286e-10
C1orf53	5.57318395457482e-10
SLC39A10	5.56839231082594e-10
AUH	5.52442191117547e-10
NRK	5.51161303839304e-10
CECR2	5.50058718943125e-10
C12orf40	5.49647172950474e-10
RHBDF1	5.49045840628204e-10
FAM216B	5.48484379644969e-10
PSTK	5.47794942253038e-10
NIPAL4	5.47605973406146e-10
AKAP7	5.47567410191138e-10
PRR32	5.4756237825585e-10
DAZL	5.46175216376231e-10
TMEM209	5.46129731246310e-10
CYTB	5.44121984769143e-10
CYP8B1	5.43416624344524e-10
THADA	5.4333086012682e-10
EMID1	5.43058723346805e-10
HDHD3	5.42068948591557e-10
SEC11C	5.41995116878488e-10
SPCS3	5.41995116878488e-10
TSPYL4	5.41899657964412e-10
MIR451A	5.40896240403399e-10
NBPF22P	5.38120012562716e-10
ZDHHC12	5.37645160423936e-10
SNX11	5.37236890357722e-10
TTC39B	5.3654508135831e-10
GGNBP1	5.36261961741912e-10
HOOK3	5.35832789849347e-10
CBLN3	5.35476542533852e-10
KIAA1671	5.35134385680437e-10
ZNF689	5.34982033833892e-10
SLITRK2	5.33665793256996e-10
TMBIM4	5.33093130915288e-10
PPIL4	5.330443171664e-10
PSMG4	5.32951685915603e-10
SMC1B	5.32050621139836e-10
PALM3	5.31555224624008e-10
TEX15	5.31445906859553e-10
TSKU	5.31344328067601e-10
MLEC	5.30949315603154e-10
PGLYRP1	5.30887438027725e-10
ZNF114	5.29819986707252e-10
CIB4	5.29670789236272e-10
ZNF628	5.29538045794039e-10
TGM6	5.2804669651712e-10
C11orf71	5.27294590793986e-10
EFHB	5.27123719185199e-10
PITHD1	5.26669205420554e-10
C12orf42	5.26219521623498e-10
CETN1	5.25666353751171e-10
FGL1	5.23931593952839e-10
RASSF6	5.23705769629041e-10
CAND2	5.23038710835848e-10
SIM2	5.22823148187741e-10
AMIGO1	5.22767724208875e-10
LRRC30	5.21677611510153e-10
SLC25A11	5.21617420165662e-10
C4orf48	5.21157328158719e-10
VPS13D	5.20529892951259e-10
REG3G	5.20496136915973e-10
MCEMP1	5.19940745173919e-10
TMEM123	5.19760134260365e-10
GATSL3	5.19625446364474e-10
LCE2C	5.19274894632009e-10
CDY1	5.19170567680621e-10
CDY2A	5.19170567680621e-10
IRF2BP2	5.16941086627212e-10
RBMS1	5.16489529555977e-10
SLC36A1	5.15052200601074e-10
STARD7	5.1499196828501e-10
ZNF69	5.13989338850363e-10
MIR200A	5.12984099027231e-10
MIR200B	5.12984099027231e-10
MIR200C	5.12984099027231e-10
UBAP2	5.12459400102778e-10
MORN5	5.11914871473646e-10
FPGT	5.1168341984272e-10
ZNF70	5.10367221737971e-10
LHX9	5.10333536092592e-10
SPIRE2	5.09094209875734e-10
OTUD6B	5.07500188033632e-10
CCDC34	5.07481459724616e-10
DIO1	5.07292813135364e-10
TIGD5	5.05605295165517e-10
DNAL1	5.04711474107379e-10
HMGB3P1	5.03388899906529e-10
CHIA	5.02590080296806e-10
NOC3L	5.02280344238301e-10
DLX4	5.021398749577e-10
ERI3	5.01846416304159e-10
ZNF570	5.01589477830592e-10
PTPRT	5.01540529735593e-10
BCL2L10	5.01057954517634e-10
CHST13	4.99300862901549e-10
CHST15	4.99300862901549e-10
CHST7	4.99300862901549e-10
UST	4.99300862901549e-10
EDEM3	4.9930017760984e-10
PDCL2	4.99283253527863e-10
LBX1	4.99096162181918e-10
METTL6	4.98983751953221e-10
ZSCAN25	4.98926076891436e-10
ESX1	4.9885855996504e-10
CLN5	4.95952611132488e-10
PDZD8	4.95415641646526e-10
B4GALNT2	4.95135527155506e-10
ATAD2B	4.94935536710392e-10
FAM109A	4.94408017097911e-10
TTC22	4.94139396169333e-10
CARS2	4.92813186942314e-10
ZNF253	4.92186947993078e-10
NRL	4.9116655711242e-10
CCDC108	4.88054652580338e-10
CFAP65	4.88054652580338e-10
TMEM120B	4.88054652580338e-10
ZNF17	4.87342443986443e-10
AHRR	4.87156997308193e-10
GTF2H2C	4.8676352333046e-10
OLAH	4.86517540474278e-10
ZNF615	4.86367448687406e-10
PLSCR2	4.86219356597438e-10
SRD5A1	4.85919219054702e-10
SWT1	4.85742223062836e-10
AWAT1	4.85137916872245e-10
ENPP5	4.84556234268011e-10
MGST2	4.84523037793974e-10
GOLGA8T	4.84166367809207e-10
GMPR	4.83270600578336e-10
TMEM88B	4.82643047235411e-10
KIAA1462	4.82367228933194e-10
LRG1	4.81902292122895e-10
TMEM125	4.81406320216136e-10
FUCA2	4.80938052287369e-10
ZNF660	4.80888940082591e-10
ZPBP	4.80880826747709e-10
ZFY	4.80095345014097e-10
CNTN5	4.79789314669331e-10
METTL15	4.7945033450176e-10
CFAP69	4.76416180282287e-10
STK35	4.75862286474014e-10
PPIP5K1	4.75861759777926e-10
ENPP4	4.75663092695895e-10
C14orf28	4.7559365945374e-10
C12orf77	4.7384665772528e-10
SAMD7	4.7384665772528e-10
SNX32	4.72994210092603e-10
PKDCC	4.72193898020799e-10
RGPD8	4.71842680204295e-10
EMC4	4.71600370986807e-10
CPZ	4.7063090969201e-10
CYSTM1	4.70276236534886e-10
PAQR6	4.70276236534886e-10
SYNGR3	4.70276236534886e-10
CHPF2	4.70101335001689e-10
TBC1D14	4.68521291809583e-10
ISY1-RAB43	4.66136804588739e-10
PPIL3	4.66041517686538e-10
COMMD5	4.6585843388628e-10
CEP128	4.65855593015843e-10
SUN1	4.65441661253571e-10
GSDMA	4.65103378182525e-10
UFC1	4.65047562327731e-10
ALDH16A1	4.64787999233352e-10
FEZF2	4.64127488005411e-10
SLCO1A2	4.63836067664425e-10
UHMK1	4.62851476821885e-10
LOC102724488	4.62383681895908e-10
ESF1	4.6219207002574e-10
XKR3	4.61017531573151e-10
DRC7	4.60666238287364e-10
NYX	4.60301515362169e-10
BTG4	4.58985561901053e-10
EFCC1	4.58373497403568e-10
ZNF853	4.58184718078499e-10
ZP4	4.58090402858734e-10
SPDYE3	4.57849334112761e-10
CCDC148	4.5710265550912e-10
ABCC5	4.54781593397691e-10
SLC16A7	4.54448701384267e-10
CATSPERG	4.53585520756235e-10
KIAA1456	4.52952846536656e-10
TROVE2	4.52832535259339e-10
GPRIN1	4.5167002337804e-10
SLC19A1	4.51437542018096e-10
ZNF729	4.5127609867249e-10
WFIKKN2	4.51170480704841e-10
TMEM184B	4.49715443631472e-10
IL17B	4.49352526566840e-10
DERA	4.48453184555194e-10
TAC4	4.48219718064054e-10
FUT5	4.48040695329221e-10
TMEM248	4.46339980724495e-10
MIR128-1	4.44425997508305e-10
MIR128-2	4.44425997508305e-10
KLHL17	4.44072847276961e-10
HAGHL	4.44014712554293e-10
TSPAN8	4.43420721295206e-10
VGLL3	4.4286414127224e-10
SOHLH2	4.426140131757e-10
FUT1	4.42062697196321e-10
FAM216A	4.4153192289249e-10
AGAP3	4.41413704579506e-10
AGAP5	4.41413704579506e-10
ANKRD7	4.41413704579506e-10
ARHGAP28	4.41413704579506e-10
ARMT1	4.41413704579506e-10
BICDL1	4.41413704579506e-10
BVES	4.41413704579506e-10
ERICH6	4.41413704579506e-10
FAM71D	4.41413704579506e-10
GTSF1	4.41413704579506e-10
LUZP1	4.41413704579506e-10
OSBPL9	4.41413704579506e-10
TTC39C	4.41413704579506e-10
ATG4C	4.41269828460347e-10
LSP1P3	4.41137969794198e-10
CHRNA9	4.41002681819889e-10
AKR1B15	4.40772993021939e-10
MRPS21	4.39600764394299e-10
HSD17B8	4.39568018648386e-10
LINC01257	4.39502099255245e-10
TRMT10B	4.38745544634028e-10
GALNT8	4.38645476280586e-10
FDXR	4.38543749087734e-10
SHTN1	4.38403003389932e-10
MFSD12	4.38074556749821e-10
KIAA0391	4.37029243026711e-10
ZNF221	4.36613848197922e-10
CERCAM	4.36135233203164e-10
RPL13AP17	4.36135233203164e-10
KLHL24	4.35911485096587e-10
C1orf123	4.35821696697664e-10
NUDCD1	4.35573801674538e-10
TMIE	4.35294847204009e-10
TMIGD1	4.3488503895243e-10
MT-ND3	4.34064434098234e-10
TDRP	4.33847750090854e-10
GOLT1A	4.33426433483632e-10
LY75-CD302	4.3263343314182e-10
ZNF16	4.31128853423886e-10
SBNO1	4.31105980231244e-10
FOXF2	4.30568690137439e-10
KLHDC9	4.29431284661693e-10
PROCA1	4.29431284661693e-10
KLHL28	4.29251314983522e-10
C3orf18	4.29120120345003e-10
FAM84A	4.29031638617427e-10
ZDHHC22	4.2807047427901e-10
EFCAB7	4.27774475959288e-10
EXOC3L4	4.27471823484164e-10
ANKRD54	4.26895131522111e-10
TTLL4	4.26754167669863e-10
ZNF714	4.25482519712983e-10
ZNF141	4.25162066130106e-10
ACP6	4.24692471223144e-10
ARMCX4	4.24431183484e-10
TRIM6	4.23860938130633e-10
FAM19A5	4.23860489699654e-10
ZNF582	4.23744067682115e-10
SCX	4.23591489669089e-10
SMIM15	4.21249457730879e-10
LYRM5	4.20833616130098e-10
SLCO4A1	4.20207575976831e-10
GSTA5	4.19216507916342e-10
GSTT1	4.19216507916342e-10
GSTT2	4.19216507916342e-10
ALDH3B2	4.18730441005587e-10
COLEC10	4.18286694477259e-10
SMIM5	4.15378000525166e-10
EEF2KMT	4.15130912840042e-10
SLC2A4RG	4.13480128850076e-10
CAPRIN2	4.13445603402266e-10
HEATR3	4.13199455792388e-10
ZNF491	4.1268316999219e-10
EEFSEC	4.12147004898785e-10
RHBDD3	4.11547584687949e-10
ALG10B	4.11344317023643e-10
TCFL5	4.1049842616435e-10
DNAJC14	4.10470011141252e-10
CPA1	4.10066336541686e-10
NINJ2	4.09397915673362e-10
FRG1B	4.09227140708324e-10
C9orf40	4.09010918739397e-10
RNF212	4.08133074446381e-10
RGPD4	4.07938902714945e-10
PADI3	4.0768322845713e-10
PADI6	4.0768322845713e-10
DZANK1	4.07410567524392e-10
PALMD	4.06794092733733e-10
ATMIN	4.0622466103378e-10
LINC00852	4.0622466103378e-10
TANC2	4.0622466103378e-10
ATP5EP2	4.06060295538276e-10
ARRDC2	4.05047950338618e-10
PRICKLE3	4.04183863405499e-10
YBEY	4.03771939310381e-10
NFS1	4.03178429772498e-10
ITGB1BP2	4.02631047371075e-10
ZNF91	4.01847449383801e-10
USP41	4.01445400403145e-10
WIBG	4.00598906257814e-10
SEC61A2	4.00022308793463e-10
LRRC27	3.99999507766429e-10
TMEM30B	3.99913722584874e-10
SMTN	3.9939433756196e-10
AQP8	3.99285226339207e-10
SSR2	3.99218595653458e-10
PHF2	3.97304610445599e-10
HNRNPA1L2	3.97196838348115e-10
C17orf67	3.97189042156893e-10
TM4SF5	3.96855364422449e-10
FUT4	3.96286506383731e-10
C19orf53	3.95483927675264e-10
ZC3H4	3.95431955601412e-10
LRRC29	3.95274606845363e-10
NIPA1	3.94997164042002e-10
LINC00152	3.94125773850486e-10
MIR4435-1HG	3.94125773850486e-10
MIR4435-2HG	3.94125773850486e-10
ZNF326	3.93494272364591e-10
SMDT1	3.93182091785601e-10
PI15	3.93061169037412e-10
APOBEC4	3.93044169609835e-10
PSKH1	3.93000372201628e-10
NSUN5	3.9220846364259e-10
CTAGE6	3.92197458713698e-10
CARMIL1	3.91732721514183e-10
HEG1	3.91674202148363e-10
PDPR	3.90986425192058e-10
CMC1	3.90957074671211e-10
C12orf73	3.89899166398694e-10
DIP2C	3.86927918985803e-10
WFDC9	3.86462812892708e-10
HPF1	3.86048941114351e-10
C7orf26	3.8578392589933e-10
TRIM16L	3.85073720800588e-10
ENTHD1	3.84658992024101e-10
MS4A12	3.83952229257174e-10
ALDH1L2	3.828359047219e-10
PEX16	3.82787449083705e-10
C7orf34	3.81320458040892e-10
HDHD2	3.80754031363829e-10
IGFN1	3.80754031363829e-10
SPATA1	3.80754031363829e-10
TCL6	3.80754031363829e-10
VEZF1	3.80754031363829e-10
FN3K	3.80667962344551e-10
MBTD1	3.80436584770664e-10
B3GNT4	3.80372411344598e-10
ZNF547	3.8027676581794e-10
C10orf107	3.79896208437669e-10
LRRC8E	3.7961039639747e-10
GTPBP6	3.79094596696923e-10
WDR91	3.78788280800139e-10
USP40	3.78344258257203e-10
SLCO1B7	3.77368861632375e-10
STAG3L5P-PVRIG2P-PILRB	3.7680411394417e-10
TMSB4XP1	3.76796087447918e-10
PIANP	3.76710446395627e-10
CAPS2	3.7597110049064e-10
ZBTB12	3.75617656659849e-10
ZNF222	3.75125067587842e-10
SLC39A14	3.74236980116497e-10
SLC39A2	3.74236980116497e-10
SLC39A8	3.74236980116497e-10
SPATA6L	3.73980973489905e-10
POC1B	3.73260090084061e-10
API5	3.73072465932804e-10
RGPD1	3.71935911800098e-10
RGPD2	3.71935911800098e-10
GDAP2	3.7183535117105e-10
ISOC1	3.7104272913555e-10
SDSL	3.70845666194813e-10
TYW1	3.70598877601386e-10
DPP10	3.70242559536403e-10
RSPH6A	3.69534948710392e-10
ZNF610	3.68895022592503e-10
CPEB2	3.6766811542927e-10
TBR1	3.67090501211758e-10
MIR124-1	3.66981082844575e-10
MIR124-2	3.66981082844575e-10
MIR124-3	3.66981082844575e-10
MIR137	3.66981082844575e-10
SPAG4	3.66978084076174e-10
HSF5	3.66904758378475e-10
SPACA5B	3.66538091315776e-10
ZBED5	3.64869869848123e-10
SH3BP5L	3.64824436680486e-10
ZNF584	3.63224819444189e-10
RBBP8NL	3.62813645146756e-10
CDKN2AIP	3.60976783694954e-10
ZNF225	3.60305716829349e-10
EBPL	3.60241004155896e-10
RWDD1	3.59502491382854e-10
ALPPL2	3.58877549701699e-10
WDR27	3.58678502315083e-10
SPNS1	3.58627390590654e-10
CD300LD	3.58569672747861e-10
SPA17	3.5765770675394e-10
TTC4	3.57546922424823e-10
THTPA	3.57161308724581e-10
TANGO6	3.55848707407938e-10
TYSND1	3.55787609543748e-10
UNC13A	3.55452688724917e-10
DPH7	3.55452540917084e-10
ZNF737	3.54263716763091e-10
ZNF304	3.5350626719183e-10
MPST	3.51069222418216e-10
C17orf96	3.50300032277673e-10
SLC16A5	3.50021460936938e-10
COX1	3.49248933365976e-10
COX3	3.49248933365976e-10
ZNF345	3.49044880983308e-10
SEPN1	3.4893219156505e-10
ANKRD52	3.4883309621112e-10
MARVELD3	3.46817209654569e-10
KHDC3L	3.46273585926615e-10
IL4I1	3.45078174052825e-10
TMEM256	3.44565346908306e-10
ZNF429	3.44274369682754e-10
KMO	3.4423626871895e-10
ANKRD13C	3.44149321559831e-10
PALM2-AKAP2	3.43902829325484e-10
NAP1L2	3.43616665740052e-10
GABRE	3.43140636590039e-10
GABRG1	3.43140636590039e-10
SEC14L6	3.43128165435699e-10
LRRC31	3.42902072296652e-10
SCAMP2	3.42637572815394e-10
MKRN2OS	3.42525078540002e-10
TIGD4	3.42493409797044e-10
ZNF146	3.41567572369077e-10
GPR179	3.41552054030658e-10
B4GALT4	3.41031962566179e-10
SOX15	3.40870186559763e-10
LRP1B	3.40680349943022e-10
R3HCC1L	3.40664301049641e-10
SAMD15	3.39588126054071e-10
APOA4	3.38900972153006e-10
SPRR1A	3.38824109085773e-10
CHST5	3.38475361878927e-10
SDAD1	3.38201504056157e-10
B4GALT5	3.37314541100723e-10
MIR122	3.36214818290712e-10
EEF1AKMT1	3.34425994583635e-10
MIER2	3.34425994583635e-10
TPBGL	3.34389654716312e-10
ATPAF1	3.34122442490454e-10
ZNF623	3.32382883085813e-10
GXYLT1	3.32162837331865e-10
ALKBH6	3.32129475267284e-10
DMRT1	3.31165382876279e-10
C14orf37	3.3004469344609e-10
SPIN4	3.28770813960939e-10
EXD2	3.2776046992556e-10
RTP3	3.27417928535754e-10
WRAP73	3.27204344773156e-10
SCG3	3.27011094914081e-10
DACH2	3.26634423781489e-10
C11orf31	3.26446164030434e-10
NXF2B	3.26395815750893e-10
FJX1	3.26106304244948e-10
LSM14B	3.25608040529242e-10
DCSTAMP	3.24921383781255e-10
RBM27	3.24151307022432e-10
NPEPL1	3.24015758150791e-10
SEZ6L	3.23783055354415e-10
REM2	3.23308551786056e-10
NDUFA3	3.23151053014605e-10
GATB	3.22873440885715e-10
CDNF	3.22519460760269e-10
LRRC15	3.22108347799716e-10
GAS2L3	3.21995305429242e-10
SLITRK3	3.21911361798723e-10
KRT84	3.20852182311783e-10
SOGA1	3.20145737052677e-10
AIFM2	3.19618549340134e-10
GPR33	3.19192478363692e-10
ADAT1	3.18776064350912e-10
PET117	3.1865648752066e-10
HACD2	3.17603599416385e-10
NIPAL2	3.1686915355475e-10
NOCT	3.16828121522523e-10
LCE6A	3.16705345293393e-10
GPN3	3.16400126326031e-10
FAM109B	3.16114629215722e-10
WDR78	3.15959085861135e-10
HUS1B	3.15746448986243e-10
TAMM41	3.15729538583516e-10
COQ10A	3.15596936391726e-10
COQ10B	3.15596936391726e-10
ZSCAN20	3.15487877895788e-10
KDF1	3.13736772816808e-10
SOWAHB	3.1323802248003e-10
SLC35F2	3.12123241481974e-10
ZNF445	3.12064838375797e-10
LACE1	3.11073150303237e-10
SPACA6	3.11073150303237e-10
SPACA6P	3.11073150303237e-10
OTOS	3.10938103596737e-10
B3GALT1	3.10849307749873e-10
TMEM132B	3.08857157103348e-10
CKLF	3.08674858643827e-10
PXDC1	3.08423776724944e-10
LOC101930165	3.06700616160503e-10
LOC105369241	3.06700616160503e-10
TCEB3CL	3.06700616160503e-10
TCEB3CL2	3.06700616160503e-10
TMEM242	3.06440575511996e-10
C2orf54	3.06341759668525e-10
MFSD2B	3.05929447726225e-10
MT1P3	3.05296157962228e-10
DISP2	3.0289172074629e-10
HHAT	3.0289172074629e-10
ATOH1	3.02716198938061e-10
C11orf16	3.02620312800764e-10
TEX14	3.02263111574671e-10
FAM81B	3.0203366941162e-10
RPL23AP32	3.01940230599247e-10
IRF2BPL	3.01916457490186e-10
MDGA1	3.01844262261159e-10
SHISA2	3.01844262261159e-10
TDH	3.01765097500206e-10
MROH5	3.01366743048336e-10
C1orf189	3.01117422473995e-10
ACTR10	3.01112124230836e-10
ZCRB1	3.00473494420555e-10
ATP6V0E1	2.99393793429934e-10
RRBP1	2.98889602937274e-10
C1orf210	2.98193673658362e-10
FREM3	2.97449272006459e-10
POU3F1	2.96949194525485e-10
ZFP14	2.96568507201783e-10
ZNF551	2.96041819240858e-10
SMYD5	2.95586070671104e-10
MEGF11	2.95234455488961e-10
LIPM	2.9474238137652e-10
NUDT19	2.94717189994428e-10
PTCD2	2.94460443155847e-10
FABP5	2.94401828633921e-10
TRPC2	2.94160680695041e-10
CTDSPL2	2.93604266339712e-10
KRT76	2.93188177183709e-10
SLC38A7	2.92989866561951e-10
PRDM6	2.92175150412701e-10
TBC1D27	2.90930267095707e-10
C16orf92	2.90914187128297e-10
RESP18	2.90914187128297e-10
LRRC40	2.89683532304981e-10
PCYOX1L	2.89440065284815e-10
GALNT10	2.89386334580696e-10
GALNT9	2.89386334580696e-10
GALNTL6	2.89386334580696e-10
POC1B-GALNT4	2.89386334580696e-10
UPK3B	2.89294898791982e-10
USP27X	2.88936092576052e-10
KRT25	2.88921790143462e-10
GOLGA8K	2.88415266551407e-10
TNFAIP2	2.87745599959154e-10
CTXN2	2.8751555732654e-10
GPR26	2.8751555732654e-10
LRRC53	2.8751555732654e-10
TMEM9	2.8745431999026e-10
UCKL1	2.86422586538216e-10
ZNF524	2.86336616162855e-10
ZNF85	2.86237911561156e-10
KRT37	2.8533938548065e-10
C1QL2	2.85327208840179e-10
SHISA4	2.85088938019089e-10
LOC107987478	2.8482025272594e-10
NAA40	2.84792289744722e-10
SPDYE2B	2.84747544972085e-10
SPDYE5	2.84747544972085e-10
TRABD	2.8344177061912e-10
SERTAD4	2.83063374099957e-10
SLC25A21	2.82758424580839e-10
XXYLT1	2.82155486606311e-10
PEX3	2.82124467963165e-10
ZSWIM5	2.81376002133695e-10
ZNF644	2.81282492141902e-10
DDX28	2.80182450793307e-10
TMEM104	2.799205543932e-10
DESI2	2.7966735232596e-10
GOLGA8H	2.78291688998794e-10
GOLGA8J	2.78291688998794e-10
ARRDC4	2.78253936294243e-10
SPDYE1	2.77894147908445e-10
SPDYE6	2.77894147908445e-10
SLC25A37	2.77115980560929e-10
OSBPL1A	2.77073264984835e-10
RNF17	2.75974135097712e-10
RNFT1	2.75974135097712e-10
TMEM190	2.75919126061879e-10
PEX5L	2.7542191589583e-10
TIMP4	2.75110144702556e-10
TEX12	2.75015441302539e-10
COQ7	2.73980404808981e-10
NUDT16	2.73891414229063e-10
C9orf69	2.73433257065721e-10
DPP7	2.73279087805621e-10
GLMP	2.73279087805621e-10
LINC01541	2.73279087805621e-10
VWA5B2	2.73279087805621e-10
KLHL15	2.7316783342794e-10
ZIM3	2.7302899216487e-10
ZNF705D	2.7302899216487e-10
BCL7A	2.72358938421449e-10
TMSB4XP2	2.72358938421449e-10
CYP3A43	2.71952956009655e-10
MCUB	2.71172003182005e-10
TMEM206	2.69531554222401e-10
SRRD	2.69522175056486e-10
LONRF2	2.69518431930326e-10
COQ5	2.69176510831158e-10
SYCP1	2.69018927691155e-10
MKX	2.68757835286486e-10
ZNF891	2.68685474668296e-10
LCE3B	2.68054825450095e-10
CLCC1	2.67276921415733e-10
C1orf43	2.67271381169496e-10
PDXDC1	2.6697766348438e-10
DAZ2	2.66733122023074e-10
DAZ3	2.66733122023074e-10
FOPNL	2.65506736538844e-10
SLC27A3	2.65430990793128e-10
GPR88	2.64701621905298e-10
EXO5	2.64488857364851e-10
PRLHR	2.64026519331479e-10
TMEM236	2.63790880548716e-10
TGM5	2.62402807659461e-10
RPTN	2.62380003066436e-10
ADM5	2.61188436497439e-10
CABS1	2.60979373482106e-10
C9orf152	2.60230395297543e-10
SPDYC	2.60059952206808e-10
SPDYE11	2.60059952206808e-10
SPDYE16	2.60059952206808e-10
SPDYE17	2.60059952206808e-10
SPDYE18	2.60059952206808e-10
SPDYE4	2.60059952206808e-10
ACSM1	2.59504175413167e-10
ACSM2A	2.59504175413167e-10
ACSM2B	2.59504175413167e-10
SERPINA7	2.59261052936361e-10
PNMA6A	2.57219945600645e-10
SPATC1	2.56500345391134e-10
SLC30A5	2.5646716995303e-10
TMEM167B	2.56354494687414e-10
CLGN	2.55896932006683e-10
SLC22A24	2.54653922078998e-10
ANKRD30B	2.54189138967737e-10
OSGIN2	2.54172593966023e-10
DCAF15	2.54061131294349e-10
NEURL2	2.54008590379863e-10
F8A1	2.53890360888834e-10
NHLRC4	2.53383787050516e-10
C11orf30	2.53264406554277e-10
ZNF284	2.52855888562339e-10
ERVV-1	2.52809443580385e-10
VPS8	2.52809443580385e-10
ZNF587B	2.52809443580385e-10
ZNF777	2.52783875013919e-10
LMF1	2.5234473366267e-10
TTC12	2.52241368756848e-10
CES2	2.5190713518779e-10
MRS2	2.51679096967473e-10
DEPDC4	2.51578211017729e-10
ZNF880	2.51386428130046e-10
PROM2	2.50827781899338e-10
TUSC5	2.50568492056601e-10
SPNS3	2.50541948878979e-10
RNASE8	2.4977135154719e-10
PPIL6	2.49317901962602e-10
TMEM61	2.48220422024844e-10
TC2N	2.47615470327761e-10
FAM160A1	2.47253036088303e-10
GLYATL1	2.4664309175525e-10
GLYATL2	2.4664309175525e-10
CFAP221	2.45390040965125e-10
AQPEP	2.45131114177599e-10
LVRN	2.45131114177599e-10
FAM86A	2.44978938349547e-10
FAM206A	2.44765130096215e-10
RBMY2FP	2.44765130096215e-10
SAMD4B	2.4441483673201e-10
CAMK2N1	2.44121156391727e-10
ZNF324B	2.42942880865375e-10
ARL8A	2.428917537438e-10
PRG3	2.4267652776575e-10
DPH5	2.42233214781179e-10
PDIK1L	2.41857083583217e-10
MTERF2	2.41680189135294e-10
PVRIG	2.41406908446784e-10
TEX19	2.40738137516283e-10
FKBP1C	2.40722254984071e-10
ZNF776	2.40432840818481e-10
PARL	2.39698501769846e-10
CDV3	2.39483227153145e-10
GLYATL3	2.39341354611789e-10
TMEM177	2.39296611183257e-10
DNAJA2	2.39213596296819e-10
RNF44	2.39007076347449e-10
C10orf12	2.38850296776933e-10
C21orf62	2.38559669859981e-10
FAM57A	2.38438868009164e-10
NEUROD4	2.38298757390596e-10
ZNF606	2.3824217825685e-10
MIR345	2.37905939324017e-10
GUCA2B	2.37796354827003e-10
KLK12	2.37282700306023e-10
OLIG2	2.37232415556464e-10
FAM155A	2.37092077408987e-10
MMP21	2.3639120293746e-10
A4GNT	2.36180766317627e-10
B3GNTL1	2.36180766317627e-10
GCNT7	2.36180766317627e-10
GRID2IP	2.36167618437794e-10
KRBA2	2.35816770235498e-10
ZNF260	2.35180865118647e-10
C14orf169	2.35108144164481e-10
ZNF132	2.34967915018614e-10
ICA1L	2.34481504116639e-10
SPINK9	2.34123998964323e-10
GPATCH3	2.33365604404736e-10
CTTNBP2	2.33305498197046e-10
SCGB2A1	2.32146143210723e-10
RNFT2	2.31872701481069e-10
CA13	2.30349804615421e-10
TMEM134	2.30224886909817e-10
ABHD14B	2.30038327443228e-10
TEX264	2.29481237453501e-10
AMTN	2.29477721199213e-10
CYB561A3	2.2888750988022e-10
TMED8	2.28154200827478e-10
CA5B	2.28138883566213e-10
TBC1D30	2.28101900550559e-10
FAM83B	2.27637498176364e-10
RIMKLB	2.27624088481935e-10
PRY	2.27467984621187e-10
PRY2	2.27467984621187e-10
MYO1H	2.27366653027243e-10
WDR87	2.27366653027243e-10
FAM69B	2.27022834550416e-10
ADAM18	2.26645278281368e-10
TMCO1	2.26618916410876e-10
ZNF528	2.26381130090324e-10
LOC730441	2.26202873857358e-10
PTGFRN	2.25996969469626e-10
LCN1	2.2490119436554e-10
CRISPLD1	2.24732253018491e-10
C11orf24	2.23974904408474e-10
BICDL2	2.23943271018289e-10
CCDC64B	2.23943271018289e-10
TOR2A	2.23383160286278e-10
PKD2L1	2.23000117320449e-10
ASTN1	2.22937528212325e-10
C1orf226	2.22893061458138e-10
GPALPP1	2.22143324198684e-10
AFMID	2.21788343167728e-10
POTEE	2.21227331080922e-10
C1QTNF9B	2.19966426241359e-10
C1QL1	2.19782450758186e-10
CNTD1	2.19782450758186e-10
SNX19	2.19782450758186e-10
XKR8	2.19782450758186e-10
CA14	2.19415681913138e-10
ZNF48	2.19193766320174e-10
MAS1	2.190236852865e-10
DNASE1L2	2.1766795849945e-10
DND1	2.17654851624684e-10
SLF1	2.16685768783777e-10
RNU6-1	2.16400423817235e-10
ZNF44	2.16220728944064e-10
NCCRP1	2.15230444814101e-10
